"A_oracle","Y_oracle","ITE"
0.476840216538181,0.550639348092859,0.239917282467375
0.819633600106488,0.763599072302032,0.220577300083418
0.233564132271785,0.183291000346835,0.107025766289465
0.883550583869312,0.680670772412601,0.241159037887451
0.509068215231,0.421184724275714,0.21001881126694
0.897787207184994,0.894548734521979,0.137223534510814
0.276353502031747,0.170234361285943,0.100056943085559
0.626239290325175,0.752247725788537,0.2246168195689
0.38515080832608,0.358348267245574,0.187912260913427
0.229744699022421,0.14674427659266,0.0872404993355818
0.171605569099255,0.116525684361738,0.147383102102669
0.381723498744543,0.265029647966657,0.147909464050614
0.509599637896558,0.268540517569712,0.230949476799435
0.576296419018879,0.345761589526259,0.243830090461285
0.249814511844446,0.166966508182675,0.0982951878771302
0.470625497924675,0.366247942253657,0.190922838880099
0.207398228277152,0.0722597662070349,0.102467983907273
0.425090851817633,0.243230821952878,0.137494046688698
0.981890387732291,0.820898559714485,0.193178735879874
0.283858134750811,0.0908486165037599,0.122758675266616
0.237141620010613,0.0678633329308562,0.0973438032439844
0.312486520392281,0.227228028000334,0.129614779501397
0.94894132574226,0.900610466604868,0.131370251058943
0.403800276688173,0.235536543309188,0.13372973040187
0.213439418946138,0.096549130780341,0.128554273523388
0.830994006769782,0.853161987165782,0.171890890008471
0.250965528972035,0.0439357207982798,0.0671106234345655
0.241364276482174,0.162155436978304,0.182576511927293
0.380808423540421,0.500904928716972,0.230864734324044
0.606062552278358,0.616960457128388,0.244887328614165
0.309559637884178,0.107407840682374,0.139068096003608
0.605742544690965,0.478901976458118,0.235234129335032
0.732760804458073,0.610621620890259,0.1993654120229
0.617415259245901,0.52955807940592,0.224128226140952
0.340811951843354,0.588108163383415,0.207025112197953
0.497022602426709,0.281745491670169,0.234294047247936
0.696426446539275,0.729383028465507,0.150518138488974
0.254904151246298,0.0720088268182935,0.102178950812183
0.302118031705213,0.107061206456064,0.138742880006213
0.433747271753859,0.399717462468587,0.202953297935837
0.282796068596889,0.0945706635665437,0.126564756439688
0.674768317305081,0.316344749008838,0.240749842239886
0.269277619303467,0.298094760505943,0.162970026066265
0.245147385135456,0.181138181320106,0.105884538355337
0.242120634485518,0.0543797017948336,0.0808077818144156
0.752681378246489,0.597539104438703,0.244287827396601
0.290993132487923,0.196544215697467,0.113982159347052
0.367335402597582,0.113588310878602,0.144754270185043
0.970111121264253,0.919980616356219,0.111203499446638
0.233515167098922,0.110002213089042,0.141480792811499
0.535677012749353,0.403018042360901,0.204073736540038
0.43737024977077,0.107819500891516,0.139453442968726
0.265554136971604,0.092233420230673,0.124184453863605
0.506974670063477,0.212460298937699,0.210615717910862
0.455340038926586,0.114980707792964,0.146006258757862
0.296729652117604,0.165750870375272,0.184930345694443
0.563689754528306,0.301276117100038,0.238333592208773
0.325382003540912,0.568765921587601,0.242073270035326
0.817760685986901,0.537878399061779,0.221961953442045
0.300798391843326,0.212529643374303,0.1222104881034
0.558930676923437,0.512375768446652,0.228305638257194
0.233791480188518,0.0937324145178877,0.12571481766021
0.227040861310095,0.175570522388056,0.102918712711597
0.381263962762069,0.293446060961859,0.160908450975808
0.862511674438964,0.766638788540572,0.21942283367898
0.396898604508803,0.279178023838806,0.154465657254238
0.472031249611261,0.182932024788089,0.195406187573712
0.396407489254006,0.108219838046849,0.139827278781414
0.338344972428674,0.119852524275529,0.150304222194103
0.231714211726371,0.0541542719435194,0.0805205036066268
0.312912405374996,0.156037232116398,0.178437841554641
0.352692848781885,0.216400339884433,0.212394924768717
0.294809853391863,0.0737470061085922,0.104172510230558
0.352806828994168,0.232393124136473,0.132178964143397
0.330283535606029,0.0619216037795051,0.0902119446568306
0.510029644835802,0.349011923498893,0.184273390301882
0.403086882079327,0.0957764787643175,0.12778006317869
0.39801481859836,0.0636570805045081,0.0923199153634726
0.200179736778164,0.45433051349337,0.219851137225953
0.281976042111736,0.196835519407424,0.202990261802664
0.516298320633607,0.38785816271241,0.198828005386511
0.3638952506243,0.308146825425491,0.239508732968843
0.225561170555915,0.110168968570293,0.066606367383111
0.415262958517127,0.246375667985853,0.224149412552646
0.723675369450078,0.664694202202822,0.242974022318028
0.355959753709642,0.229614004526132,0.217956429229527
0.399829201641042,0.136778015833622,0.164269933106284
0.914280944686746,0.857449549140524,0.168702882307951
0.350801645598726,0.16523002184263,0.0973561916059221
0.482315031427461,0.291655021905837,0.236475351453394
0.469073957866314,0.336486614833913,0.24308360235605
0.494468858389152,0.446388054987159,0.240309439333383
0.39987154581473,0.147891619986015,0.172660854139111
0.223865251206706,0.0693419633228541,0.0990815378075136
0.4069367973725,0.160174799491138,0.181255218033305
0.321760653832321,0.150054004263873,0.174224657693418
0.734737883424607,0.509250023554413,0.229021549872772
0.125664478793098,0.103923673092742,0.135768321441672
0.648353299843808,0.188044092232767,0.198284918780328
0.257587700302458,0.0597895675765755,0.0875938444009343
0.484826934124264,0.130965785096907,0.159639451306892
0.195328422399218,0.185065569690933,0.196620589522428
0.243597645585368,0.0695219162086011,0.0992920277707905
0.233745030129109,0.0522095904611096,0.078027149645603
0.548324899771957,0.581101481487121,0.24320968640985
0.881439254846229,0.663193872057849,0.243112683062476
0.262955140109899,0.0857449416794658,0.1174033324009
0.446675472382119,0.674116669189622,0.241979354077282
0.360346732469858,0.433025915791568,0.241885554345475
0.280372295144469,0.109833599156817,0.141325127425005
0.643128257682092,0.557150652613917,0.240756762458648
0.300264199055841,0.185173598046819,0.196681583343315
0.280485015791622,0.0665649583057305,0.0958058178339481
0.62125977706377,0.666023502539953,0.178234101987573
0.661075579944755,0.589477548478263,0.243822643346736
0.425505392545491,0.101096203041235,0.133039620593034
0.803445266027206,0.770586125068758,0.217876757366314
0.229558664131413,0.188249739538922,0.109642547417412
0.58825433180165,0.408487812024326,0.24395171643483
0.268015750325802,0.108370756609712,0.13996797385855
0.375035077771932,0.312284274526102,0.169145535516394
0.323296714296464,0.0778541510620192,0.108804978369019
0.219267587479359,0.107564619834278,0.139214966060255
0.184786379249211,0.164602346794164,0.184184666780107
0.251586626176016,0.120203512957478,0.150608954003637
0.194893514666009,0.0912600281391014,0.123183467405583
0.486095644546095,0.445856282541917,0.240378019002234
0.163436974945417,0.107421702641486,0.0650245532843312
0.470588903689218,0.4163318793191,0.208467999718598
0.387637799894053,0.18932182250902,0.19898789403188
0.587884060098437,0.513115148759345,0.233732788851327
0.425505392545491,0.234135823634269,0.133039620593034
0.826036014307384,0.410317859329844,0.206508160761074
0.372565373865435,0.695691686650936,0.23886758655082
0.245492694680018,0.101749951723889,0.133674616748346
0.404420174420551,0.345119886258572,0.182731053911186
0.621154567014888,0.573879033176569,0.242577574414109
0.533224020074045,0.396688598030804,0.201914414258047
0.216476721407552,0.184634664644506,0.196376822533737
0.64527956841976,0.220937572886556,0.126465255462473
0.51732546451659,0.642710082573284,0.187504131106403
0.232061944675684,0.0518976127897859,0.0776246158749082
0.415496852674097,0.23686638894443,0.22075133033053
0.555440614057897,0.244058039594142,0.223348610568122
0.728366049979145,0.808451929975388,0.200197086790527
0.235611145881887,0.16638821092491,0.0979826938319256
0.306524263684653,0.167429640263627,0.18600984146734
0.196375199964833,0.191847690940605,0.200358317546153
0.574232480903871,0.536124413813663,0.237791730608543
0.235611145881887,0.0684055170929846,0.0979826938319256
0.282101452732573,0.139834744126133,0.1666376839761
0.618714439989052,0.388081217391225,0.19890701337952
0.253146516932086,0.106807347371138,0.138504277692488
0.327674433787815,0.103177241403916,0.135052419231323
0.370629858281024,0.169702673794405,0.187451831094552
0.518101463616057,0.274309827336979,0.232473521433861
0.377544832104652,0.0916386431165063,0.123573493694914
0.218894193918304,0.0425858510926241,0.0652813651083851
0.543665287874759,0.281204080953191,0.234166872873012
0.655477523971932,0.294919023296046,0.237134001045868
0.179558151296747,0.166036189420479,0.0977923659340498
0.324642578958009,0.363204657842444,0.24470122137303
0.241247086709954,0.0579400658783135,0.085297052630711
0.229744699022421,0.0595037772570783,0.0872404993355818
0.2354399743536,0.0484220963031127,0.0730924561735261
0.154627935208999,0.823676481303243,0.191525111762603
0.539065029028761,0.400939257234015,0.203369477671362
0.522465305234681,0.337936230874996,0.243213597240636
0.383051690348797,0.219290520432653,0.213664283584267
0.398667660773783,0.244052482514251,0.137893361174332
0.972470361753882,0.939319694606982,0.0886914868162376
0.609763949012363,0.680524380257233,0.241178531259476
0.405695030584892,0.177942463408537,0.104184740369349
0.349375966432822,0.172152957869938,0.10108803818046
0.133549332715254,0.146698609020887,0.0872152423421448
0.981616821899463,0.806054087006946,0.201477430641308
0.179483588895739,0.121266938182338,0.151528234397896
0.421187726605458,0.175996300396651,0.191328188805085
0.252800512234097,0.119545555731544,0.15003717123125
0.815711622007736,0.489799157752384,0.228805236858684
0.617564833513474,0.783825783169734,0.212294341554708
0.374860817661211,0.142073085773907,0.168342461127734
0.283724720076314,0.125227183084948,0.154899226740169
0.610590374835776,0.519204806310504,0.234886879567776
0.40042837477247,0.092975828156948,0.124944080004374
0.226119567304293,0.0755653928094375,0.106236945517435
0.339213397383815,0.111008922277789,0.142406909034996
0.257668228015795,0.2390022779475,0.221540614859936
0.797506939856093,0.832970619376113,0.185753585926027
0.687021071729766,0.717964934557638,0.234361722597267
0.259625524748477,0.260472808352521,0.145763266137669
0.890201028822513,0.946469384245552,0.0797238475903318
0.217203328822006,0.191781812963338,0.111496272831452
0.268391673564592,0.0799054085583666,0.111077988856036
0.399207426071996,0.244592930866659,0.138155727886106
0.182221628904442,0.0378617023008535,0.0587704686589266
0.390948674282016,0.213306572354563,0.122605786678032
0.403392033846837,0.106476140193964,0.138192429836249
0.247320838922306,0.14670059127632,0.171790075132103
0.475497879594329,0.152684848023917,0.176097666124138
0.840359898669826,0.739262396351469,0.228729360930994
0.295624418698729,0.145765877845948,0.171101965608437
0.410567784284157,0.250305239628319,0.225467496240422
0.238993462242308,0.271530425376155,0.150942206685356
0.2865139951323,0.284363095482448,0.156826904114075
0.218698992936328,0.0373839465510733,0.058102475339055
0.49888025750674,0.181233338373048,0.194425920308851
0.501459890964431,0.331272132045953,0.177124887071726
0.262393027349811,0.0990321488224127,0.131018534599521
0.949898717511047,0.957002235938919,0.065841019530878
0.275038756829032,0.161536824585052,0.0953526302501576
0.24893051270805,0.0754555370051385,0.106112834577863
0.881017473462449,0.527231910076541,0.236321073904811
0.183575741091334,0.157635246669816,0.179535194153856
0.652659722963838,0.836988152398252,0.183142391013082
0.396142318016335,0.136663759572457,0.164180535193305
0.242414983802828,0.427401717363574,0.211965001479033
0.465905994023004,0.318716932805047,0.171885825866044
0.393784897846155,0.114347782650317,0.145438468382945
0.472518928826292,0.371930221991282,0.193048890997226
0.235447880616318,0.109761859243886,0.141258848770359
0.356463297478094,0.246793636037698,0.139221760153991
0.532454171751741,0.271120420141962,0.231643187706332
0.297781846146295,0.0702668544100049,0.100161086225503
0.250861148852932,0.264059239724858,0.147453814434865
0.946933783144364,0.884072769416019,0.146851310464151
0.236091290531308,0.0499440838148847,0.0750880062917386
0.378393933098325,0.26215040794162,0.146555324526275
0.256539330038897,0.19100551787921,0.111089583480944
0.833966172070663,0.783389293080127,0.21248833332144
0.403703154361116,0.566829842038293,0.213729432902877
0.226211157719437,0.0552069714342276,0.0818589105705864
0.232912056135586,0.140510695257781,0.167155080379809
0.661075579944755,0.345654905131526,0.243822643346736
0.390133268623361,0.298161826562047,0.162999630985072
0.163197480415276,0.075611969257223,0.106289542231741
0.178133836359945,0.221013206184341,0.126503296223452
0.292293373441268,0.0778963000952197,0.108851954495169
0.517312754233269,0.140955053676586,0.167493992003035
0.133549332715254,0.0594833666787427,0.0872152423421448
0.141555001805576,0.279080622725288,0.154421086372926
0.0529981813388336,0.355408895027627,0.24439612887083
0.663384224008944,0.296375368451474,0.162209701557535
0.275983162131786,0.165824551705542,0.0976779008193507
0.176358213987223,0.103134377509107,0.135011211749456
0.19870456098893,0.0890837431946278,0.120924768976219
