"A_oracle","Y_oracle","ITE"
0.486070596951411,0.308499272807093,0.167515706033439
0.279549960525755,0.981927096943121,0.0295746767240757
0.235621921059322,0.448672692416328,0.218269329625206
0.0785488790937859,0.190230153049456,0.199483648638447
0.443727054652271,0.476166082095251,0.23572616754435
0.214624061153595,0.896545531002926,0.0627326660808879
0.202521596283739,0.524079620033373,0.22550404155049
0.201218099092276,0.522313166078756,0.225938975563957
0.227557069464823,0.84405073177911,0.0923047414059682
0.187554979824007,0.0406526079366204,0.0626375476983875
0.282920611251751,0.572115280617137,0.212114275946641
0.331240547530214,0.0450637648249917,0.0686287789502814
0.210832162771867,0.534045407110049,0.222971307770439
0.216302572820353,0.388211906764479,0.244801287989978
0.172447705988811,0.69549796688554,0.238900873073949
0.236159714574495,0.749121113116615,0.225655770831433
0.246913128350784,0.715199881148266,0.234995912568758
0.218266198723574,0.511759162328801,0.228447954518042
0.0814303824582726,0.0565808898382743,0.0835938574979105
0.216664300923533,0.763986699549494,0.220431815605865
0.205075493971947,0.25777100128333,0.22783642077644
0.256236071595743,0.302177138600034,0.238494823709769
0.22350867661495,0.655355485241562,0.182541660716056
0.23431783418428,0.938493371975459,0.0379642871877157
0.0652309907056562,0.522612025326234,0.225865690133145
0.358565119498826,0.782869772872505,0.124544917042399
0.197798884042941,0.893110843233917,0.0647174229931213
0.525291834005242,0.577041521490485,0.210578745005434
0.193570937818673,0.959917452939576,0.0618525264892499
0.147987952064528,0.287829380067928,0.235665892796204
0.150170777603039,0.330469515080608,0.242490362018438
0.478086131528539,0.274174253997834,0.152165743385496
0.158618538729028,0.522401041710978,0.225917439617918
0.39291709597291,0.0639813723461589,0.0927115214838626
0.163177434450977,0.92987649899316,0.0999941340699068
0.113937227989689,0.818210360380533,0.106230210252291
0.245041351592127,0.87642586229344,0.0742617796256448
0.242747098009578,0.0642888754995344,0.0930821903992489
0.233114513417926,0.930571817298621,0.0427146032777387
0.234483641144516,0.605074803101937,0.201304900205109
0.278225447459182,0.932689845072235,0.0966899250011076
0.0932315072097399,0.232649737379728,0.219148099521174
0.335380425070398,0.77871690044534,0.126639008576082
0.271419546867928,0.722885768802619,0.15351957604736
0.259369370597551,0.826917665025441,0.189554501519241
0.318684149821784,0.815092123459917,0.196531469003411
0.380173609431814,0.0978929085780363,0.129892386748391
0.287854165861117,0.913349418749722,0.118365282759907
0.33393979168803,0.886803712289246,0.0683443807187771
0.212314537627435,0.921136572294167,0.10992671854445
0.383042854608094,0.00194173591632528,0.00122653334488391
0.518738590701096,0.0810274399277555,0.0496099338908622
0.345649011843862,0.986531053109198,0.022315276426231
0.215242296738853,0.260077878196437,0.228533136547492
0.251047867134127,0.926262823946125,0.104161291533115
0.262709694639172,0.0328403914560236,0.0516607300472813
0.298089999812234,0.723900533660614,0.232926349975549
0.438016089649936,0.0543360906776751,0.0807522340044514
0.177500969631394,0.919404872560562,0.049354244042741
0.190249950354684,0.160371455046396,0.18138719587479
0.529280047570559,0.259266062240633,0.14519212647962
0.123564310800098,0.0193630459478756,0.0121515118383766
0.28975591870131,0.884783005634644,0.0695015261911848
0.43268750779691,0.165953201993682,0.0977474853101974
0.471102007383985,0.480350109152793,0.226586651327315
0.548233790181249,0.162310202294057,0.0957729157426286
0.121215747779377,0.792363371832371,0.119711024484004
0.264212358583221,0.678165005093552,0.173200544738768
0.179151379041841,0.0279685346000805,0.0445716989395813
0.156874738480144,0.507801082777266,0.229348721805531
0.113665368821682,0.818831470992121,0.194388284340767
0.620685429082059,0.212058552993793,0.210431112498424
