"A_oracle","Y_oracle","ITE"
0.0776735430595859,0.681554005830771,0.17177116534271
0.239603976773734,0.516589056197647,0.227318938574319
0.187245874749973,0.61911765441209,0.19633010694995
0.139344702254842,0.44689498230933,0.240243618029179
0.102284623072091,0.258886994037921,0.228175527316637
0.082140730414524,0.370951787836182,0.244873104575843
0.10491260834461,0.443776934919404,0.240641570155676
0.0850093499381294,0.308016103077517,0.23948753398939
0.185462895940883,0.59113836800787,0.206027356610487
0.115068153834508,0.351956902733788,0.24421783198139
0.149900632355633,0.700509376244996,0.163585393089323
0.136039538267445,0.659703618846561,0.180799155368658
0.0670179965536064,0.773381031817094,0.216749627595151
0.109904920163403,0.609483979532787,0.199765935160143
0.125545499373479,0.478981986499009,0.235219565727082
0.114967110730179,0.680706117057606,0.172129766192606
0.174538883327336,0.852821886275754,0.172140007882882
0.113342544578772,0.716697026842171,0.156345965339182
0.108894055066937,0.586312883819623,0.207611270373218
0.0828578763455102,0.353540362032926,0.244302944375709
0.129290964825637,0.32211832097795,0.24152119140421
0.0541623097410772,0.202369852995554,0.205797161425581
0.108372827513427,0.560743180953791,0.215547369563014
0.340228555858229,0.908850775669954,0.123069160456308
0.146652973215686,0.276848280217001,0.233113047440672
0.153201860470228,0.65055956264871,0.184442294898083
0.103863168817234,0.502483144965903,0.230523825818
0.0545881949387008,0.215379585395424,0.211939406799349
0.0817204884219656,0.680798542478873,0.172090708263156
0.122714731568934,0.436783901714237,0.241473534454337
0.107081864767005,0.51536140602927,0.2276089969618
0.0759230491280107,0.451760506239465,0.219137675697535
0.343460938672846,0.612499471162547,0.198701215941549
0.0222804935149705,0.247731217470405,0.224609716135155
0.106700839260052,0.403567200332644,0.244231346152483
0.107951126478369,0.420571932479748,0.243071680041599
0.109121265877449,0.471510230989593,0.236536708815942
0.17895726561947,0.564422906908843,0.214453743799836
0.0636441372474513,0.343925532418361,0.24369825559845
0.0698423303902902,0.283175056630486,0.234625822308517
0.105695389692037,0.563711122296303,0.214666584242984
0.124770736170352,0.645360767975832,0.186477030013567
0.421575061531479,0.771134369157598,0.130429908518464
0.0684751138814276,0.524038907067173,0.22551411372872
0.293949826418035,0.451869601987784,0.239574744007156
0.0859696336128596,0.266440864919867,0.230370205568048
0.108620302392026,0.422039191417761,0.242946464036426
0.0711796952846227,0.390024087112673,0.244758337706671
0.26484969762283,0.690601133746463,0.167904234220493
0.132180268149421,0.298310485551228,0.237787555656514
0.468369217684254,0.82478972138986,0.102726105753266
0.0625184757332817,0.294520606894264,0.237055169190103
0.12809653159496,0.561430759350865,0.215344283713256
0.0730751408214188,0.225364450176526,0.216234875739456
0.525102369045684,0.92597607125812,0.104488293142633
0.120265316230729,0.723211360746561,0.153369995788668
