"A_oracle","Y_oracle","ITE"
0.461970992559753,0.635131564630089,0.244749061808115
0.231678508056937,0.0404171748764895,0.0623136376962843
0.207315767989668,0.249110005079439,0.225071833972834
0.303176400579677,0.0829790871221049,0.114434010365909
0.269643862490805,0.327636424883893,0.175622836272552
0.349374769354626,0.375967992469367,0.244916080510582
0.69953832659116,0.517883780095068,0.234641321380082
0.226256668430421,0.130106366387887,0.0779537240052012
0.182727645384668,0.0343788453214299,0.0538600491190529
0.76384961022957,0.393670332615442,0.244652002388017
0.26035362442692,0.217126933144788,0.124543251074483
0.255890212152557,0.206965383884087,0.119366808850316
0.173562450789205,0.105097927155355,0.136888116960557
0.261826993823462,0.15656402743559,0.17880087937603
0.238994642580639,0.213176178762843,0.122539473156798
0.718452894507753,0.809337331265903,0.199718549633552
0.505392655446428,0.341609157406501,0.243520770165612
0.311505878351747,0.199385111550094,0.115457586595116
0.345758778029505,0.0947276577269303,0.126723474939701
0.538937187241304,0.205913557292163,0.207532916261465
0.414828946973985,0.270353011172791,0.150395468738341
0.588460791451291,0.550080714647356,0.218621350221644
0.234579548830764,0.0991039815495072,0.131089287816714
0.928662035176868,0.447080740127928,0.217816926994965
0.232281168801155,0.139811595066704,0.166619925300849
0.513591557132922,0.519245616952265,0.23489442305448
0.129823179451279,0.0799033597122389,0.111075731889979
0.310315578004608,0.167615078543085,0.186128325714401
0.267225979491897,0.071235965382647,0.101286159055297
0.97214583526662,0.959920520065983,0.0618482960839016
0.386346771722875,0.0924520171974415,0.124408464111115
0.587952183568018,0.958677111636869,0.0635574089305881
0.6131848549313,0.39006168135522,0.244757376844051
0.44183483853346,0.129522728874622,0.158463360496702
0.208962815660218,0.137348618009503,0.164715422969908
0.160355989926364,0.0568120831168125,0.083884487593941
0.864171653349177,0.893640490059259,0.138082469387387
0.837248766197472,0.721423580868491,0.233537700071268
0.588406424958819,0.667032221417567,0.242747227334399
0.619497869634037,0.636615912090299,0.244706670555139
0.492572987357288,0.176997426055091,0.191929251480129
0.267454845595923,0.361242140583431,0.189022464688766
0.292406578796261,0.156309521136716,0.0925018518055871
0.752049401475055,0.501101177101851,0.23082253927331
0.168813333825903,0.0822896759150872,0.113686447350123
0.351849797349083,0.145056799183592,0.170577178578034
0.643205985037904,0.28589895643709,0.235241926668925
0.8295036498549,0.427948823204774,0.242402653099047
0.344157956890915,0.0977048791138414,0.129705788017883
0.283472988648873,0.110133826392215,0.141602189197415
0.311701250628318,0.102231288774172,0.134140572682762
0.576302651052901,0.81811439712289,0.106281105507236
0.267343980594998,0.0662931498953624,0.0954824098736114
0.222529738366897,0.386109318537073,0.198206686618044
